,title,number_of_pages,number_of_downloads,book_url
1024,JavaScript - Cdn.oreilly.com - O'Reilly Media,37,4,https://www.pdfdrive.com/javascript-cdnoreillycom-oreilly-media-e6140024.html
1025,"Hash Tables - O'Reilly Media - Technology Books, Tech Conferences",37,1,https://www.pdfdrive.com/hash-tables-oreilly-media-technology-books-tech-conferences-e1146552.html
1026,Web Frameworks of the Future - O'Reilly Media - Technology Books,37,0,https://www.pdfdrive.com/web-frameworks-of-the-future-oreilly-media-technology-books-e862273.html
1027,Optimizing MySQL performance with ZFS - O'Reilly Media,37,1,https://www.pdfdrive.com/optimizing-mysql-performance-with-zfs-oreilly-media-e477209.html
1028,"XML Models for Books - O'Reilly Media - Technology Books, Tech",37,3,https://www.pdfdrive.com/xml-models-for-books-oreilly-media-technology-books-tech-e769891.html
1029,"Building a Private Cloud - O'Reilly Media - Technology Books, Tech",37,0,https://www.pdfdrive.com/building-a-private-cloud-oreilly-media-technology-books-tech-e633774.html
1030,Network Security with OpenSSL - O'Reilly Media,30,40,https://www.pdfdrive.com/network-security-with-openssl-oreilly-media-e2214414.html
1031,"Java Best Practices - O'Reilly Media - Technology Books, Tech",35,11,https://www.pdfdrive.com/java-best-practices-oreilly-media-technology-books-tech-e102021.html
1032,Head First Rails.pdf,433,343,https://www.pdfdrive.com/head-first-railspdf-e33443896.html
1033,Learning XNA 4.0,540,345,https://www.pdfdrive.com/learning-xna-40-e17108151.html
1034,"Programming Python, 2nd Edition","1,269",818,https://www.pdfdrive.com/programming-python-2nd-edition-e34360864.html
1035,"Matricentric Feminism: Theory, Activism, and Practice",281,103,https://www.pdfdrive.com/matricentric-feminism-theory-activism-and-practice-e189413351.html
1036,Apache Sqoop Cookbook,94,772,https://www.pdfdrive.com/apache-sqoop-cookbook-e48876113.html
1037,Introducing Regular Expressions - Dobromir Ivanov.net,152,285,https://www.pdfdrive.com/introducing-regular-expressions-dobromir-ivanovnet-e14594879.html
1038,Mastering Regular Expressions - O'Reilly Media,36,6,https://www.pdfdrive.com/mastering-regular-expressions-oreilly-media-e8501309.html
1039,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CPA/CGA",36,2,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cpacga-e38402506.html
1040,Open Source Community Antipatterns - O'Reilly Media,36,4,https://www.pdfdrive.com/open-source-community-antipatterns-oreilly-media-e18377704.html
1041,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CPA/CGA",36,2,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cpacga-e48860832.html
1042,Fastly - O'Reilly Deck Incident Management,36,2,https://www.pdfdrive.com/fastly-oreilly-deck-incident-management-e41483843.html
1043,UNIX Power Tools,"1,156",257,https://www.pdfdrive.com/unix-power-tools-e192886940.html
1044,Java Web Services: Up and Running,359,744,https://www.pdfdrive.com/java-web-services-up-and-running-e34585975.html
1045,Search Patterns - O'Reilly Media,36,1,https://www.pdfdrive.com/search-patterns-oreilly-media-e12421505.html
1046,The Database for Analytic Applications - O'Reilly Media,36,0,https://www.pdfdrive.com/the-database-for-analytic-applications-oreilly-media-e3817449.html
1047,8.Swing Containers 8: - O'Reilly Media,36,0,https://www.pdfdrive.com/8swing-containers-8-oreilly-media-e7615346.html
1048,Windows 7 Inside Out - cdn.oreilly.com - O'Reilly Media,36,1,https://www.pdfdrive.com/windows-7-inside-out-cdnoreillycom-oreilly-media-e7310539.html
1049,Chapter 8 - O'Reilly Media,36,0,https://www.pdfdrive.com/chapter-8-oreilly-media-e6434189.html
1050,Programming Flex 2 - O'Reilly Verlag,36,1,https://www.pdfdrive.com/programming-flex-2-oreilly-verlag-e573252.html
1051,1. Justo Sierra O'Reilly,36,0,https://www.pdfdrive.com/1-justo-sierra-oreilly-e39338639.html
1052,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CPA/CGA",36,1,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cpacga-e38512148.html
1053,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CPA/CGA",36,0,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cpacga-e37949610.html
1054,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CPA/CGA",36,1,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cpacga-e34970925.html
1055,velocity - 淘宝全站HTTPS实践_4_3.key - O'Reilly Velocity China 2016 Web 性能与运维大会,36,0,https://www.pdfdrive.com/velocity-淘宝全站https实践_4_3key-oreilly-velocity-china-2016-web-性能与运维大会-e44402273.html
1056,"Brendan O'Reilly, M.Ed. f Coordinator of Comprehensive Health and Physical Education New ...",36,0,https://www.pdfdrive.com/brendan-oreilly-med-f-coordinator-of-comprehensive-health-and-physical-education-new-e44495576.html
1057,Bioinformatics Programming Using Python,524,21,https://www.pdfdrive.com/bioinformatics-programming-using-python-e50360485.html
1058,Version Control with Git,330,443,https://www.pdfdrive.com/version-control-with-git-e8869469.html
1059,System Administration - O'Reilly Media,35,5,https://www.pdfdrive.com/system-administration-oreilly-media-e6152063.html
1060,Cuban artists across the diaspora : setting the tent against the house,273,18,https://www.pdfdrive.com/cuban-artists-across-the-diaspora-setting-the-tent-against-the-house-e157932398.html
1061,Learning Oracle PL/SQL - EBook Free Download,524,977,https://www.pdfdrive.com/learning-oracle-plsql-ebook-free-download-e7718602.html
1062,Recipes from the Python Community - O'Reilly Media,35,13,https://www.pdfdrive.com/recipes-from-the-python-community-oreilly-media-e6745328.html
1063,Templates - Dreamweaver CS5: The Missing Manual - O'Reilly Media,35,2,https://www.pdfdrive.com/templates-dreamweaver-cs5-the-missing-manual-oreilly-media-e41430.html
1064,Photoshop CC: The Missing Manual: Covers 2014 release,992,716,https://www.pdfdrive.com/photoshop-cc-the-missing-manual-covers-2014-release-e187510919.html
1065,Slides - Sally O'Reilly,35,0,https://www.pdfdrive.com/slides-sally-oreilly-e10217447.html
1066,CHAPTER 13 USB Drivers - O'Reilly Media,35,0,https://www.pdfdrive.com/chapter-13-usb-drivers-oreilly-media-e13320895.html
1067,Chapter 23: java.awt.peer Reference - O'Reilly Media,35,0,https://www.pdfdrive.com/chapter-23-javaawtpeer-reference-oreilly-media-e7750858.html
1068,Transforming XML with XSLT - O'Reilly Media - Technology Books,35,3,https://www.pdfdrive.com/transforming-xml-with-xslt-oreilly-media-technology-books-e1224878.html
1069,"Stewart, Alasdair J. and O'Reilly, Emmet J. and Moriarty, Roisin D. and Bertoncello, Paolo and ...",35,0,https://www.pdfdrive.com/stewart-alasdair-j-and-oreilly-emmet-j-and-moriarty-roisin-d-and-bertoncello-paolo-and-e49040368.html
1070,"Good morning. I am Joe O'Reilly, Executive Director for Student Achievement Support at Mesa",35,1,https://www.pdfdrive.com/good-morning-i-am-joe-oreilly-executive-director-for-student-achievement-support-at-mesa-e74998771.html
1071,Building Android Accesories - O'Reilly Media - Technology Books,34,5,https://www.pdfdrive.com/building-android-accesories-oreilly-media-technology-books-e1973205.html
1072,Web Scraping with Python,340,790,https://www.pdfdrive.com/web-scraping-with-python-e34315869.html
1073,Essential SQLAlchemy,208,265,https://www.pdfdrive.com/essential-sqlalchemy-e33508367.html
1074,Optimizing Oracle Performance - O'Reilly Media - Technology Books,34,5,https://www.pdfdrive.com/optimizing-oracle-performance-oreilly-media-technology-books-e147512.html
1075,Beautiful JavaScript,167,241,https://www.pdfdrive.com/beautiful-javascript-e48110537.html
1076,Programming IOS 11,"1,172",289,https://www.pdfdrive.com/programming-ios-11-e58039718.html
1077,Big Data Now,137,7,https://www.pdfdrive.com/big-data-now-e50232262.html
1078,8 AMaViS 179 - beim O'Reilly Verlag,34,0,https://www.pdfdrive.com/8-amavis-179-beim-oreilly-verlag-e16059542.html
1079,"How to Boot LINUX - O'Reilly Media - Technology Books, Tech",33,9,https://www.pdfdrive.com/how-to-boot-linux-oreilly-media-technology-books-tech-e102217.html
1080,"Visual Basic 2005 - O'Reilly Media - Technology Books, Tech",34,2,https://www.pdfdrive.com/visual-basic-2005-oreilly-media-technology-books-tech-e187615.html
1081,Sir Anthony O’Reilly,34,0,https://www.pdfdrive.com/sir-anthony-oreilly-e3637267.html
1082,jQuery Mobile: Up and Running - Cdn.oreilly.com - O'Reilly Media,34,0,https://www.pdfdrive.com/jquery-mobile-up-and-running-cdnoreillycom-oreilly-media-e6857065.html
1083,Chapter 11: Example Makefiles - O'Reilly Media,33,7,https://www.pdfdrive.com/chapter-11-example-makefiles-oreilly-media-e8479128.html
1084,"D iMovie for iPhone - O'Reilly Media - Technology Books, Tech",34,0,https://www.pdfdrive.com/d-imovie-for-iphone-oreilly-media-technology-books-tech-e885454.html
1085,O'Reilly Network for AvantGo What Is P2P And What Isn't (P2P,34,0,https://www.pdfdrive.com/oreilly-network-for-avantgo-what-is-p2p-and-what-isnt-p2p-e2844048.html
1086,Steve Bass - O'Reilly Media,34,1,https://www.pdfdrive.com/steve-bass-oreilly-media-e5682610.html
1087,Untitled - O'Reilly Media,34,1,https://www.pdfdrive.com/untitled-oreilly-media-e55728753.html
1088,Untitled - O'Reilly Media,34,1,https://www.pdfdrive.com/untitled-oreilly-media-e55301280.html
1089,MCITP Self-Paced Training Kit (Exam 70-443): Designing a Database Server Infrastructure Using Microsoft SQL Server 2005 (Pro Certification),740,236,https://www.pdfdrive.com/mcitp-self-paced-training-kit-exam-70-443-designing-a-database-server-infrastructure-using-microsoft-sql-server-2005-pro-certification-e156820483.html
1090,Why Python?,504,85,https://www.pdfdrive.com/why-python-e51525953.html
1091,JavaScript Web Applications,280,87,https://www.pdfdrive.com/javascript-web-applications-e49905324.html
1092,2014 Data Science Salary Survey - O'Reilly Media,33,3,https://www.pdfdrive.com/2014-data-science-salary-survey-oreilly-media-e12921813.html
1093,Regular Expressions and High-Performance I/O - O'Reilly Media,33,4,https://www.pdfdrive.com/regular-expressions-and-high-performance-io-oreilly-media-e8501322.html
1094,Chapter 11: Example Makefiles - O'Reilly Media,33,3,https://www.pdfdrive.com/chapter-11-example-makefiles-oreilly-media-e17301016.html
1095,Linux Server Hacks: 100 Industrial-Strength Tips and Tools,241,77,https://www.pdfdrive.com/linux-server-hacks-100-industrial-strength-tips-and-tools-e157634205.html
1096,[O`Reilly] - HTML5 Canvas - [Fulton].pdf,652,727,https://www.pdfdrive.com/oreilly-html5-canvas-fultonpdf-e40556174.html
1097,"(philippe), pratique de mysql et php, paris : o'reilly",33,3,https://www.pdfdrive.com/philippe-pratique-de-mysql-et-php-paris-oreilly-e39878711.html
1098,Deploying Virtual Private Networks with Microsoft Windows Server 2003,458,230,https://www.pdfdrive.com/deploying-virtual-private-networks-with-microsoft-windows-server-2003-e161003620.html
1099,CHAPTER 5 Non-Open Source Licenses - O'Reilly Media,33,0,https://www.pdfdrive.com/chapter-5-non-open-source-licenses-oreilly-media-e12811132.html
1100,CHAPTER 5 Non-Open Source Licenses - O'Reilly Media,33,0,https://www.pdfdrive.com/chapter-5-non-open-source-licenses-oreilly-media-e3747798.html
1101,"Chapter 8 ""Regular Expressions"" - O'Reilly Media",33,0,https://www.pdfdrive.com/chapter-8-regular-expressions-oreilly-media-e6210417.html
1102,Time Zones and MySQL - O'Reilly Media,33,0,https://www.pdfdrive.com/time-zones-and-mysql-oreilly-media-e9304101.html
1103,"Scaling with HiveDB - O'Reilly Media - Technology Books, Tech",33,0,https://www.pdfdrive.com/scaling-with-hivedb-oreilly-media-technology-books-tech-e3982661.html
1104,O'Reilly Auto Parts,33,0,https://www.pdfdrive.com/oreilly-auto-parts-e30887982.html
1105,CHAPTER 4 Debugging Techniques - O'Reilly Media,33,0,https://www.pdfdrive.com/chapter-4-debugging-techniques-oreilly-media-e13271129.html
1106,Was Radar O'Reilly a Fraudster?,33,0,https://www.pdfdrive.com/was-radar-oreilly-a-fraudster-e18930146.html
1107,jQuery Mobile : For Fun and Profit - O'Reilly Media,33,2,https://www.pdfdrive.com/jquery-mobile-for-fun-and-profit-oreilly-media-e18713212.html
1108,Windows Live Movie Maker & DVD Maker - O'Reilly Media - Technology,32,5,https://www.pdfdrive.com/windows-live-movie-maker-dvd-maker-oreilly-media-technology-e224024.html
1109,"Building iPhone Apps with HTML, CSS, and JavaScript: Making App Store Apps Without Objective-C or Cocoa",186,684,https://www.pdfdrive.com/building-iphone-apps-with-html-css-and-javascript-making-app-store-apps-without-objective-c-or-cocoa-e159092473.html
1110,Learning Scala: Practical Functional Programming for the JVM,255,684,https://www.pdfdrive.com/learning-scala-practical-functional-programming-for-the-jvm-e186984547.html
1111,Windows Live Movie Maker & DVD Maker - O'Reilly Media - Technology,32,4,https://www.pdfdrive.com/windows-live-movie-maker-dvd-maker-oreilly-media-technology-e228773.html
1112,Active Directory Cookbook - O'Reilly Media,32,5,https://www.pdfdrive.com/active-directory-cookbook-oreilly-media-e4726835.html
1113,Arduino Cookbook,724,790,https://www.pdfdrive.com/arduino-cookbook-e43418544.html
1114,Windows XP in a Nutshell,289,69,https://www.pdfdrive.com/windows-xp-in-a-nutshell-e158542994.html
1115,The Twitter Book,243,69,https://www.pdfdrive.com/the-twitter-book-e185489564.html
1116,Python success stories - O'Reilly Media,31,10,https://www.pdfdrive.com/python-success-stories-oreilly-media-e7586656.html
1117,Linux Networking Cookbook,640,68,https://www.pdfdrive.com/linux-networking-cookbook-e187966626.html
1118,The Open Source Paradigm Shift - O'Reilly Media,32,1,https://www.pdfdrive.com/the-open-source-paradigm-shift-oreilly-media-e16457158.html
1119,Universal Design for Web Applications - O'Reilly Media,32,4,https://www.pdfdrive.com/universal-design-for-web-applications-oreilly-media-e14754178.html
1120,Text Mining at O'Reilly Media - Courses,32,1,https://www.pdfdrive.com/text-mining-at-oreilly-media-courses-e11363193.html
1121,The Open Source Revolution (PDF) - O'Reilly Media,32,0,https://www.pdfdrive.com/the-open-source-revolution-pdf-oreilly-media-e13626479.html
1122,"Advanced Word Processing - O'Reilly Media - Technology Books, Tech",32,1,https://www.pdfdrive.com/advanced-word-processing-oreilly-media-technology-books-tech-e59643.html
1123,"Norman J. O'Reilly, B.Sc., MA, MBA, PhD, CGA",32,2,https://www.pdfdrive.com/norman-j-oreilly-bsc-ma-mba-phd-cga-e20100061.html
1124,"Accepted in Journal of Psychiatric and Mental Health Nursing17th June 2016. O'reilly, MJ",32,0,https://www.pdfdrive.com/accepted-in-journal-of-psychiatric-and-mental-health-nursing17th-june-2016-oreilly-mj-e58678955.html
1125,"Dr Mike O'Reilly, Occupational Physician OH3 Ltd Clinical Director",32,0,https://www.pdfdrive.com/dr-mike-oreilly-occupational-physician-oh3-ltd-clinical-director-e46920910.html
1126,Canon Damian O'Reilly of Dublin's Pro-Cathedral,32,0,https://www.pdfdrive.com/canon-damian-oreilly-of-dublins-pro-cathedral-e51467880.html
1127,Canon Damian O'Reilly of Dublin's Pro-Cathedral,32,0,https://www.pdfdrive.com/canon-damian-oreilly-of-dublins-pro-cathedral-e52665552.html
1128,Positioning in CSS: Layout Enhancements for the Web,62,409,https://www.pdfdrive.com/positioning-in-css-layout-enhancements-for-the-web-e194761575.html
1129,Access 2013: The Missing Manual,868,683,https://www.pdfdrive.com/access-2013-the-missing-manual-e57745150.html
1130,Inforamtion Dashboard Design,166,164,https://www.pdfdrive.com/inforamtion-dashboard-design-e33433198.html
1131,Python and HDF5,152,217,https://www.pdfdrive.com/python-and-hdf5-e102477642.html
1132,Buying a Home: The Missing Manual,352,442,https://www.pdfdrive.com/buying-a-home-the-missing-manual-e25992292.html
1133,Java - O'Reilly Media,31,4,https://www.pdfdrive.com/java-oreilly-media-e3823218.html
1134,"Identity, Authentication & Access Management in OpenStack",130,217,https://www.pdfdrive.com/identity-authentication-access-management-in-openstack-e41674907.html
1135,"Learning PHP, MySQL, JavaScript, and CSS",582,66,https://www.pdfdrive.com/learning-php-mysql-javascript-and-css-e44396937.html
1136,Practical Machine Learning with H2O,300,66,https://www.pdfdrive.com/practical-machine-learning-with-h2o-e53321831.html
1137,The Decorator Pattern - O'Reilly Media,31,8,https://www.pdfdrive.com/the-decorator-pattern-oreilly-media-e1690161.html
1138,ING ND - O'Reilly Media,31,0,https://www.pdfdrive.com/ing-nd-oreilly-media-e5464105.html
1139,Chapter 3 - O'Reilly Media,31,0,https://www.pdfdrive.com/chapter-3-oreilly-media-e13646158.html
1140,SystemTap/DTrace with MySQL & Drizzle - O'Reilly Media,31,0,https://www.pdfdrive.com/systemtapdtrace-with-mysql-drizzle-oreilly-media-e672752.html
1141,"Performance Impact - O'Reilly Media - Technology Books, Tech",31,0,https://www.pdfdrive.com/performance-impact-oreilly-media-technology-books-tech-e5340381.html
1142,Software Quality and Testing in MySQL - O'Reilly Media,31,1,https://www.pdfdrive.com/software-quality-and-testing-in-mysql-oreilly-media-e17859413.html
